date,horizon_days,sentiment_bucket,fng_value,forward_log_return
2019-12-19,1,MODERATE,21.0,0.002215025702357293
2019-12-20,1,MODERATE,23.0,0.01877478450987133
2019-12-23,1,MODERATE,33.0,-0.0045095905809829084
2019-12-24,1,MODERATE,25.0,-0.011477712142868357
2019-12-26,1,MODERATE,39.0,0.007037180653861691
2019-12-27,1,MODERATE,38.0,0.00039864522760549304
2019-12-30,1,MODERATE,40.0,-0.013722694823239318
2019-12-31,1,MODERATE,38.0,-0.029359311413479416
2020-01-02,1,MODERATE,39.0,0.050171745960031294
2020-01-03,1,MODERATE,38.0,0.05616562099224606
2020-01-06,1,MODERATE,41.0,0.04952688932640552
2020-01-07,1,MODERATE,40.0,-0.010321673202805567
2020-01-08,1,MODERATE,51.0,-0.025164851114417852
2020-01-09,1,MODERATE,44.0,0.0358370170573265
2020-01-10,1,MODERATE,41.0,-0.0027417352722781674
2020-01-13,1,MODERATE,49.0,0.0805965063783667
2020-01-14,1,MODERATE,56.0,-0.002353748814135706
2020-01-15,1,MODERATE,54.0,-0.009494746324859214
2020-01-16,1,MODERATE,55.0,0.023255338715640103
2020-01-17,1,MODERATE,54.0,-0.02072427811237755
2020-01-21,1,MODERATE,49.0,-0.007461951294768086
2020-01-22,1,MODERATE,52.0,-0.03211536772319544
2020-01-23,1,MODERATE,49.0,0.004618933008294551
2020-01-24,1,MODERATE,40.0,0.05352795690272583
2020-01-27,1,MODERATE,50.0,0.04914065669354804
2020-01-28,1,MODERATE,54.0,-0.004493658672814257
2020-01-29,1,MODERATE,57.0,0.020437036918080177
2020-01-30,1,MODERATE,57.0,-0.01680504867594127
2020-01-31,1,MODERATE,55.0,-0.006115408162597332
2020-02-03,1,MODERATE,59.0,-0.0121854536490776
2020-02-04,1,MODERATE,56.0,0.04602834799275258
2020-02-05,1,MODERATE,53.0,0.01203308449394292
2020-02-06,1,MODERATE,61.0,0.006774835392772002
2020-02-07,1,MODERATE,56.0,0.006174073796753818
2020-02-10,1,MODERATE,57.0,0.03505244674627077
2020-02-11,1,MODERATE,52.0,0.011475404940052003
2020-02-12,1,MODERATE,61.0,-0.010873762642183454
2020-02-13,1,MODERATE,65.0,0.009523015160699339
2020-02-14,1,MODERATE,63.0,-0.016634702842213994
2020-02-18,1,MODERATE,53.0,-0.05144998404328957
2020-02-19,1,MODERATE,50.0,-0.0025892656683303497
2020-02-20,1,MODERATE,44.0,0.008081532009711984
2020-02-21,1,MODERATE,44.0,-0.0037510848528392524
2020-02-24,1,MODERATE,46.0,-0.03248723753845248
2020-02-25,1,MODERATE,44.0,-0.057407687925487366
2020-02-26,1,MODERATE,41.0,-0.004092966388449269
2020-02-27,1,MODERATE,39.0,-0.012836217768337238
2020-02-28,1,MODERATE,40.0,0.022485662721176816
2020-03-02,1,MODERATE,38.0,-0.009274764811755473
2020-03-03,1,MODERATE,38.0,-0.0037097436703969963
2020-03-04,1,MODERATE,40.0,0.03628484201142127
2020-03-05,1,MODERATE,41.0,0.004811004368074786
2020-03-06,1,MODERATE,39.0,-0.14089765259142117
2020-03-09,1,EXTREME_FEAR,17.0,-0.0017576850801850619
2020-03-10,1,EXTREME_FEAR,16.0,0.0002149884883273223
2020-03-11,1,EXTREME_FEAR,17.0,-0.464730175339773
2020-03-12,1,EXTREME_FEAR,14.0,0.11268622219754493
2020-03-13,1,EXTREME_FEAR,10.0,-0.10393489512484627
2020-03-16,1,EXTREME_FEAR,9.0,0.041245525670191796
2020-03-17,1,EXTREME_FEAR,8.0,0.00244820438606963
2020-03-18,1,EXTREME_FEAR,11.0,0.16710432424961263
2020-03-19,1,EXTREME_FEAR,12.0,0.0012244500086869836
2020-03-20,1,EXTREME_FEAR,9.0,0.03449172871280437
2020-03-23,1,EXTREME_FEAR,10.0,0.048444708573640805
2020-03-24,1,EXTREME_FEAR,12.0,-0.008011559939720803
2020-03-25,1,EXTREME_FEAR,13.0,0.005281211361417015
2020-03-26,1,EXTREME_FEAR,14.0,-0.03741337669931111
2020-03-27,1,EXTREME_FEAR,12.0,-0.006195005493668804
2020-03-30,1,EXTREME_FEAR,10.0,0.0013681074096151824
2020-03-31,1,EXTREME_FEAR,12.0,0.025777803165675905
2020-04-01,1,EXTREME_FEAR,12.0,0.027888755965961465
2020-04-02,1,EXTREME_FEAR,14.0,-0.008906283829348216
2020-04-03,1,EXTREME_FEAR,14.0,0.07692295853833175
2020-04-06,1,EXTREME_FEAR,12.0,-0.013201383140758693
2020-04-07,1,EXTREME_FEAR,20.0,0.02173462611620952
2020-04-08,1,MODERATE,21.0,-0.0043739979839617915
2020-04-09,1,MODERATE,22.0,-0.06463656883755478
2020-04-13,1,EXTREME_FEAR,11.0,-0.0003813508563592638
2020-04-14,1,EXTREME_FEAR,15.0,-0.02971293707668321
2020-04-15,1,EXTREME_FEAR,18.0,0.06902911272643514
2020-04-16,1,EXTREME_FEAR,13.0,-0.002901521095483861
2020-04-17,1,EXTREME_FEAR,15.0,-0.03065397857573393
2020-04-20,1,EXTREME_FEAR,15.0,-0.0002376428480456716
2020-04-21,1,EXTREME_FEAR,17.0,0.03384981246173302
2020-04-22,1,EXTREME_FEAR,19.0,0.04297334717626114
2020-04-23,1,EXTREME_FEAR,19.0,0.016178084496425688
2020-04-24,1,EXTREME_FEAR,20.0,0.031892731911705996
2020-04-27,1,MODERATE,28.0,0.0014686626299016958
2020-04-28,1,MODERATE,26.0,0.11984140644428902
2020-04-29,1,MODERATE,26.0,-0.01632197818592355
2020-04-30,1,MODERATE,44.0,0.02353691044657035
2020-05-01,1,MODERATE,40.0,0.00538748690425361
2020-05-04,1,MODERATE,44.0,0.010093566989645256
2020-05-05,1,MODERATE,40.0,0.029084126239824877
2020-05-06,1,MODERATE,42.0,0.07107536685466279
2020-05-07,1,MODERATE,49.0,-0.01099854717229129
2020-05-08,1,MODERATE,55.0,-0.13475560405655743
2020-05-11,1,MODERATE,40.0,0.0232893964825246
2020-05-12,1,MODERATE,39.0,0.05152160673099469
2020-05-13,1,MODERATE,41.0,0.048814308336527425
2020-05-14,1,MODERATE,40.0,-0.04255454133663077
2020-05-15,1,MODERATE,44.0,0.04182007312762408
2020-05-18,1,MODERATE,50.0,0.00025318046802768474
2020-05-19,1,MODERATE,50.0,-0.021407053865041548
2020-05-20,1,MODERATE,52.0,-0.04743978112005262
2020-05-21,1,MODERATE,49.0,0.011039704675422358
2020-05-22,1,MODERATE,42.0,-0.03858082580067597
2020-05-26,1,MODERATE,39.0,0.038410971222694656
2020-05-27,1,MODERATE,39.0,0.03686071480897355
2020-05-28,1,MODERATE,41.0,-0.009135578864186242
2020-05-29,1,MODERATE,48.0,0.07431041356890652
2020-06-01,1,MODERATE,50.0,-0.06474947480283666
2020-06-02,1,MODERATE,56.0,0.01322969499089624
2020-06-03,1,MODERATE,48.0,0.01479353938565256
2020-06-04,1,MODERATE,54.0,-0.013881075272663912
2020-06-05,1,MODERATE,53.0,0.010902606554413233
2020-06-08,1,MODERATE,53.0,0.0024746476660235522
2020-06-09,1,MODERATE,52.0,0.007565917007305245
2020-06-10,1,MODERATE,54.0,-0.05715571914128428
2020-06-11,1,MODERATE,52.0,0.016919583790144042
2020-06-12,1,MODERATE,38.0,-0.003184275303545637
2020-06-15,1,MODERATE,37.0,0.009197339368026771
2020-06-16,1,MODERATE,39.0,-0.006075177257296803
2020-06-17,1,MODERATE,38.0,-0.007242643975011918
2020-06-18,1,MODERATE,40.0,-0.013243316204145586
2020-06-19,1,MODERATE,39.0,0.038099791204587015
2020-06-22,1,MODERATE,38.0,-0.0019773010491619183
2020-06-23,1,MODERATE,41.0,-0.033370923273779836
2020-06-24,1,MODERATE,50.0,-0.005253081495321346
2020-06-25,1,MODERATE,43.0,-0.011059043986902698
2020-06-26,1,MODERATE,40.0,0.003044229198297665
2020-06-29,1,MODERATE,41.0,-0.005768117633966839
2020-06-30,1,MODERATE,44.0,0.00983678469207803
2020-07-01,1,MODERATE,42.0,-0.011433924918011266
2020-07-02,1,MODERATE,42.0,0.02725354073828619
2020-07-06,1,MODERATE,40.0,-0.013227475028494522
2020-07-07,1,MODERATE,43.0,0.01884958505462196
2020-07-08,1,MODERATE,44.0,-0.016076772716190905
2020-07-09,1,MODERATE,44.0,9.05161304045523e-05
2020-07-10,1,MODERATE,41.0,-0.003800086399474479
2020-07-13,1,MODERATE,43.0,-4.331631390260861e-05
2020-07-14,1,MODERATE,43.0,-0.005465061808117076
2020-07-15,1,MODERATE,44.0,-0.006614939463274875
2020-07-16,1,MODERATE,43.0,0.002096417007004295
2020-07-17,1,MODERATE,41.0,0.001401958161398901
2020-07-20,1,MODERATE,44.0,0.022726572419009328
2020-07-21,1,MODERATE,44.0,0.015923467431184803
2020-07-22,1,MODERATE,50.0,0.005831453188377252
2020-07-23,1,MODERATE,55.0,-0.00462180640093484
2020-07-24,1,MODERATE,53.0,0.14189749853966127
2020-07-27,1,MODERATE,58.0,-0.0071266633721213946
2020-07-28,1,MODERATE,76.0,0.017048707177251626
2020-07-29,1,MODERATE,71.0,0.000967607474508192
2020-07-30,1,MODERATE,76.0,0.01892242337372685
2020-07-31,1,MODERATE,75.0,-0.006833770034438996
2020-08-03,1,MODERATE,75.0,-0.0036037470015529705
2020-08-04,1,MODERATE,72.0,0.047160037903535706
2020-08-05,1,MODERATE,75.0,0.0027841443313858516
2020-08-06,1,MODERATE,79.0,-0.015251902049187638
2020-08-07,1,MODERATE,77.0,0.023565279002469852
2020-08-10,1,MODERATE,78.0,-0.04016111286278767
2020-08-11,1,EXTREME_GREED,84.0,0.015169300755772663
2020-08-12,1,MODERATE,75.0,0.017048853955416776
2020-08-13,1,MODERATE,75.0,-0.0012963612281770287
2020-08-14,1,MODERATE,78.0,0.04042724462886019
2020-08-17,1,EXTREME_GREED,83.0,-0.021709414754999046
2020-08-18,1,EXTREME_GREED,82.0,-0.01961788699136638
2020-08-19,1,EXTREME_GREED,80.0,0.01016132774175868
2020-08-20,1,MODERATE,75.0,-0.024361862793125022
2020-08-21,1,EXTREME_GREED,81.0,0.015586893488656633
2020-08-24,1,MODERATE,78.0,-0.03530600440853235
2020-08-25,1,MODERATE,75.0,0.010696334763965393
2020-08-26,1,MODERATE,76.0,-0.01446347767396175
2020-08-27,1,MODERATE,75.0,0.01916471859560326
2020-08-28,1,MODERATE,74.0,0.011912331769495216
2020-08-31,1,MODERATE,75.0,0.02449528784504093
2020-09-01,1,MODERATE,75.0,-0.04759982836281473
2020-09-02,1,EXTREME_GREED,83.0,-0.108024907829682
2020-09-03,1,MODERATE,79.0,0.025680958905574508
2020-09-04,1,MODERATE,40.0,-0.036848696796169006
2020-09-08,1,MODERATE,41.0,0.01087983570975845
2020-09-09,1,MODERATE,38.0,0.011724294913524447
2020-09-10,1,MODERATE,38.0,0.0036386352484214235
2020-09-11,1,MODERATE,41.0,0.02655749783089545
2020-09-14,1,MODERATE,39.0,0.010812510742824327
2020-09-15,1,MODERATE,47.0,0.016347532426243067
2020-09-16,1,MODERATE,43.0,-0.00236409183058206
2020-09-17,1,MODERATE,48.0,-0.00040233691379029657
2020-09-18,1,MODERATE,49.0,-0.04507042497530536
2020-09-21,1,MODERATE,48.0,0.007256944592073877
2020-09-22,1,MODERATE,39.0,-0.028125828810467837
2020-09-23,1,MODERATE,43.0,0.04893613643511953
2020-09-24,1,MODERATE,39.0,-0.0062788897837297575
2020-09-25,1,MODERATE,46.0,0.001582586516326867
2020-09-28,1,MODERATE,43.0,0.01252558330751577
2020-09-29,1,MODERATE,45.0,-0.005561903231038751
2020-09-30,1,MODERATE,49.0,-0.015421675401221663
2020-10-01,1,MODERATE,45.0,-0.00410254537827498
2020-10-02,1,MODERATE,41.0,0.020344380441149862
2020-10-05,1,MODERATE,42.0,-0.017659664062251806
2020-10-06,1,MODERATE,47.0,0.0060698124506212425
2020-10-07,1,MODERATE,43.0,0.022861384647314215
2020-10-08,1,MODERATE,46.0,0.013537193923190277
2020-10-09,1,MODERATE,48.0,0.04341169281535734
2020-10-12,1,MODERATE,52.0,-0.011267025530866032
2020-10-13,1,MODERATE,56.0,0.00031567340046353976
2020-10-14,1,MODERATE,53.0,0.005744241377636988
2020-10-15,1,MODERATE,56.0,-0.015183968290796324
2020-10-16,1,MODERATE,52.0,0.036416714532876704
2020-10-19,1,MODERATE,55.0,0.014734826605249357
2020-10-20,1,MODERATE,56.0,0.07338405430586942
2020-10-21,1,MODERATE,61.0,0.011027987566796682
2020-10-22,1,MODERATE,73.0,-0.002652970455378323
2020-10-23,1,MODERATE,74.0,0.011051764795366681
2020-10-26,1,MODERATE,75.0,0.043327558962653556
2020-10-27,1,MODERATE,61.0,-0.028445849418455516
2020-10-28,1,MODERATE,70.0,0.012475103458646664
2020-10-29,1,MODERATE,67.0,0.008052075583308504
2020-10-30,1,MODERATE,74.0,0.0002927848239879238
2020-11-02,1,MODERATE,71.0,0.02907841515337467
2020-11-03,1,MODERATE,71.0,0.013061444695718682
2020-11-04,1,MODERATE,74.0,0.09741581080424411
2020-11-05,1,MODERATE,72.0,-0.0008969303080480495
2020-11-06,1,EXTREME_GREED,90.0,-0.015118674009752642
2020-11-09,1,EXTREME_GREED,90.0,-0.0027046871096148006
2020-11-10,1,EXTREME_GREED,90.0,0.02648801559181535
2020-11-11,1,EXTREME_GREED,86.0,0.03596670089126319
2020-11-12,1,EXTREME_GREED,87.0,0.002544313205715576
2020-11-13,1,EXTREME_GREED,89.0,0.024115941361267157
2020-11-16,1,EXTREME_GREED,90.0,0.05410247584413841
2020-11-17,1,EXTREME_GREED,86.0,0.008947999876361634
2020-11-18,1,EXTREME_GREED,91.0,0.0007346200168831807
2020-11-19,1,EXTREME_GREED,94.0,0.0441487626981929
2020-11-20,1,EXTREME_GREED,86.0,-0.01390804252427702
2020-11-23,1,EXTREME_GREED,90.0,0.03968026776556166
2020-11-24,1,EXTREME_GREED,88.0,-0.019839332374638086
2020-11-25,1,EXTREME_GREED,94.0,-0.09067004787981403
2020-11-27,1,EXTREME_GREED,86.0,0.13727715034283183
2020-11-30,1,EXTREME_GREED,88.0,-0.04283053060242914
2020-12-01,1,EXTREME_GREED,95.0,0.020950814137308926
2020-12-02,1,EXTREME_GREED,92.0,0.01264331604618063
2020-12-03,1,EXTREME_GREED,92.0,-0.039099467524232545
2020-12-04,1,EXTREME_GREED,92.0,0.025963300904456754
2020-12-07,1,EXTREME_GREED,94.0,-0.046418459556244906
2020-12-08,1,EXTREME_GREED,95.0,0.01262504102957851
2020-12-09,1,EXTREME_GREED,86.0,-0.01569464022080569
2020-12-10,1,EXTREME_GREED,94.0,-0.011347356530151398
2020-12-11,1,EXTREME_GREED,89.0,0.06369785948872264
2020-12-14,1,EXTREME_GREED,95.0,0.008816158477203628
2020-12-15,1,EXTREME_GREED,91.0,0.09305159757677806
2020-12-16,1,EXTREME_GREED,92.0,0.06778242711074889
2020-12-17,1,EXTREME_GREED,92.0,0.014487680725324026
2020-12-18,1,EXTREME_GREED,95.0,-0.014578895731103603
2020-12-21,1,EXTREME_GREED,92.0,0.04207656794577852
2020-12-22,1,EXTREME_GREED,88.0,-0.02303943666300967
2020-12-23,1,EXTREME_GREED,93.0,0.021057908650393364
2020-12-24,1,EXTREME_GREED,86.0,0.13198225864487778
2020-12-28,1,EXTREME_GREED,92.0,0.010198176486275967
2020-12-29,1,EXTREME_GREED,91.0,0.05262518188935128
2020-12-30,1,EXTREME_GREED,91.0,0.005558802229052917
2020-12-31,1,EXTREME_GREED,95.0,0.09750266904460969
2021-01-04,1,EXTREME_GREED,94.0,0.06128001171320485
2021-01-05,1,EXTREME_GREED,93.0,0.08002182823088066
2021-01-06,1,EXTREME_GREED,95.0,0.06687092425852748
2021-01-07,1,EXTREME_GREED,91.0,0.03559288987944864
2021-01-08,1,EXTREME_GREED,93.0,-0.1372149091811059
2021-01-11,1,EXTREME_GREED,90.0,-0.04731647785882864
2021-01-12,1,EXTREME_GREED,84.0,0.09533972073625585
2021-01-13,1,MODERATE,78.0,0.04892161277885254
2021-01-14,1,EXTREME_GREED,83.0,-0.06216649897230786
2021-01-15,1,EXTREME_GREED,88.0,-0.020730853363922108
2021-01-19,1,EXTREME_GREED,80.0,-0.014579216975338039
2021-01-20,1,MODERATE,78.0,-0.1425281308183599
2021-01-21,1,MODERATE,75.0,0.06833341147530225
2021-01-22,1,MODERATE,40.0,-0.01956152540573597
2021-01-25,1,MODERATE,74.0,0.0062663834606839774
2021-01-26,1,MODERATE,71.0,-0.06787434522440927
2021-01-27,1,MODERATE,78.0,0.09502025954716986
2021-01-28,1,MODERATE,55.0,0.02509007084781789
2021-01-29,1,MODERATE,77.0,-0.022968438634477506
2021-02-01,1,MODERATE,77.0,0.0571679388794204
2021-02-02,1,MODERATE,76.0,0.05377389780153896
2021-02-03,1,MODERATE,78.0,-0.014678676703823168
2021-02-04,1,EXTREME_GREED,80.0,0.0324588533084329
2021-02-05,1,EXTREME_GREED,81.0,0.19152671498584972
2021-02-08,1,EXTREME_GREED,83.0,0.006142619385451464
2021-02-09,1,EXTREME_GREED,95.0,-0.034203203429628015
2021-02-10,1,EXTREME_GREED,92.0,0.06446761605839368
2021-02-11,1,EXTREME_GREED,93.0,-0.008478464657924567
2021-02-12,1,EXTREME_GREED,92.0,0.03505915946635452
2021-02-16,1,EXTREME_GREED,95.0,0.05821415216952164
2021-02-17,1,EXTREME_GREED,95.0,-0.00903822658930431
2021-02-18,1,EXTREME_GREED,91.0,0.07828513543693161
2021-02-19,1,EXTREME_GREED,93.0,-0.030536104024342148
2021-02-22,1,EXTREME_GREED,94.0,-0.10458524450100892
2021-02-23,1,EXTREME_GREED,94.0,0.017881495738120368
2021-02-24,1,MODERATE,76.0,-0.05396975925205161
2021-02-25,1,MODERATE,79.0,-0.016142075456887284
2021-02-26,1,MODERATE,55.0,0.0686201412803884
2021-03-01,1,MODERATE,38.0,-0.025554925208490786
2021-03-02,1,MODERATE,78.0,0.043664727693901506
2021-03-03,1,MODERATE,78.0,-0.0399061221991277
2021-03-04,1,EXTREME_GREED,84.0,0.007511420176535832
2021-03-05,1,MODERATE,77.0,0.06563773283660579
2021-03-08,1,EXTREME_GREED,81.0,0.0481568402532353
2021-03-09,1,EXTREME_GREED,81.0,0.021374179798027804
2021-03-10,1,MODERATE,68.0,0.031573000390297645
2021-03-11,1,MODERATE,73.0,-0.008216872853115564
2021-03-12,1,MODERATE,70.0,-0.02516733981439767
2021-03-15,1,MODERATE,76.0,0.015929471547609042
2021-03-16,1,MODERATE,71.0,0.03572418708035774
2021-03-17,1,MODERATE,71.0,-0.017339151916613282
2021-03-18,1,MODERATE,72.0,0.00839431905058019
2021-03-19,1,MODERATE,71.0,-0.06766666430965462
2021-03-22,1,MODERATE,70.0,0.0038401154329439358
2021-03-23,1,MODERATE,66.0,-0.036551757777657734
2021-03-24,1,MODERATE,65.0,-0.02048543291555638
2021-03-25,1,MODERATE,60.0,0.0642884193198936
2021-03-26,1,MODERATE,54.0,0.046300134235436996
2021-03-29,1,MODERATE,72.0,0.020014609919984272
2021-03-30,1,MODERATE,72.0,1.9359447593458867e-05
2021-03-31,1,MODERATE,76.0,0.002999232878688085
2021-04-01,1,MODERATE,74.0,-0.0006420398652886572
2021-04-05,1,MODERATE,71.0,-0.014763897549621596
2021-04-06,1,MODERATE,75.0,-0.03752887085316425
2021-04-07,1,MODERATE,72.0,0.03978767570422681
2021-04-08,1,MODERATE,73.0,-0.0013545498361147157
2021-04-09,1,MODERATE,70.0,0.02790888348592424
2021-04-12,1,MODERATE,74.0,0.05852714345026766
2021-04-13,1,MODERATE,74.0,-0.006219938149170989
2021-04-14,1,MODERATE,75.0,0.00323225111697667
2021-04-15,1,MODERATE,79.0,-0.027886621874568585
2021-04-16,1,MODERATE,78.0,-0.09980433631732111
2021-04-19,1,MODERATE,74.0,0.013347500558966052
2021-04-20,1,MODERATE,73.0,-0.04651974554182736
2021-04-21,1,MODERATE,73.0,-0.040581883746807046
2021-04-22,1,MODERATE,65.0,-0.013001302685204275
2021-04-23,1,MODERATE,55.0,0.055726546342877326
2021-04-26,1,MODERATE,27.0,0.018548319148653736
2021-04-27,1,MODERATE,50.0,-0.003794255373736455
2021-04-28,1,MODERATE,59.0,-0.023429673825133168
2021-04-29,1,MODERATE,52.0,0.0754151877209619
2021-04-30,1,MODERATE,51.0,-0.00956737302451005
2021-05-03,1,MODERATE,61.0,-0.06999363622377697
2021-05-04,1,MODERATE,68.0,0.07389708647447679
2021-05-05,1,MODERATE,48.0,-0.018055093557641788
2021-05-06,1,MODERATE,65.0,0.016877096781434897
2021-05-07,1,MODERATE,64.0,-0.026439549490953507
2021-05-10,1,MODERATE,72.0,0.015009957344289226
2021-05-11,1,MODERATE,61.0,-0.14296714677303712
2021-05-12,1,MODERATE,68.0,0.011442928110092732
2021-05-13,1,MODERATE,31.0,0.003300186759766177
2021-05-14,1,MODERATE,26.0,-0.1360079447719833
2021-05-17,1,MODERATE,27.0,-0.014531934084628162
2021-05-18,1,MODERATE,21.0,-0.14810707635188658
2021-05-19,1,MODERATE,23.0,0.09727501612395995
2021-05-20,1,EXTREME_FEAR,11.0,-0.08913981683679184
2021-05-21,1,EXTREME_FEAR,19.0,0.03687502846555324
2021-05-24,1,EXTREME_FEAR,10.0,-0.007878782581024257
2021-05-25,1,MODERATE,22.0,0.022961565812768647
2021-05-26,1,MODERATE,22.0,-0.02205718107153487
2021-05-27,1,MODERATE,27.0,-0.0739361115014423
2021-05-28,1,MODERATE,21.0,0.02728231619618171
2021-06-01,1,EXTREME_FEAR,20.0,0.023977788702313818
2021-06-02,1,MODERATE,23.0,0.04255661695137003
2021-06-03,1,MODERATE,24.0,-0.060840387267125706
2021-06-04,1,MODERATE,27.0,-0.09470399835993071
2021-06-07,1,EXTREME_FEAR,15.0,-0.0026277750634577934
2021-06-08,1,EXTREME_FEAR,13.0,0.1094741023821375
2021-06-09,1,EXTREME_FEAR,14.0,-0.017354742993128225
2021-06-10,1,MODERATE,21.0,0.017067578415986162
2021-06-11,1,MODERATE,21.0,0.07441139422057264
2021-06-14,1,MODERATE,28.0,0.0046584533275275675
2021-06-15,1,MODERATE,38.0,-0.05230703159614403
2021-06-16,1,MODERATE,33.0,-0.007684760787668887
2021-06-17,1,MODERATE,26.0,-0.06140159139173651
2021-06-18,1,MODERATE,25.0,-0.12201039035218075
2021-06-21,1,MODERATE,23.0,0.02583304760939309
2021-06-22,1,EXTREME_FEAR,10.0,0.03676667515561305
2021-06-23,1,EXTREME_FEAR,14.0,0.02747569985764331
2021-06-24,1,MODERATE,22.0,-0.09130465397426257
2021-06-25,1,MODERATE,27.0,0.08470225042447654
2021-06-28,1,MODERATE,25.0,0.0407851211241399
2021-06-29,1,MODERATE,25.0,-0.023325202965852387
2021-06-30,1,MODERATE,28.0,-0.04281824560087455
2021-07-01,1,MODERATE,28.0,0.009632020913439732
2021-07-02,1,MODERATE,21.0,0.00992631985005743
2021-07-06,1,EXTREME_FEAR,20.0,-0.011157826650301184
2021-07-07,1,MODERATE,28.0,-0.029311778537964184
2021-07-08,1,EXTREME_FEAR,20.0,0.027617363447873133
2021-07-09,1,EXTREME_FEAR,20.0,-0.019182874907549552
2021-07-12,1,MODERATE,25.0,-0.0137820864258007
2021-07-13,1,EXTREME_FEAR,20.0,0.0036725998364308676
2021-07-14,1,MODERATE,21.0,-0.03224946835684239
2021-07-15,1,EXTREME_FEAR,20.0,-0.011366530858486268
2021-07-16,1,MODERATE,22.0,-0.01940013065818902
2021-07-19,1,MODERATE,24.0,-0.033338555734212294
2021-07-20,1,EXTREME_FEAR,19.0,0.07443417235693217
2021-07-21,1,EXTREME_FEAR,10.0,0.0062837888821696275
2021-07-22,1,MODERATE,21.0,0.03850394227190468
2021-07-23,1,MODERATE,23.0,0.10602229284594045
2021-07-26,1,MODERATE,26.0,0.05394285348803618
2021-07-27,1,MODERATE,32.0,0.014835126516455466
2021-07-28,1,MODERATE,50.0,0.0003128737005964055
2021-07-29,1,MODERATE,50.0,0.05417223065261845
2021-07-30,1,MODERATE,53.0,-0.07453583859567314
2021-08-02,1,MODERATE,48.0,-0.027122491205131993
2021-08-03,1,MODERATE,48.0,0.04094316463847636
2021-08-04,1,MODERATE,42.0,0.027838357371246625
2021-08-05,1,MODERATE,50.0,0.04653814062641626
2021-08-06,1,MODERATE,52.0,0.07962999964675466
2021-08-09,1,MODERATE,65.0,-0.01697414139260811
2021-08-10,1,MODERATE,71.0,0.00018876057234118448
2021-08-11,1,MODERATE,70.0,-0.02589175354420048
2021-08-12,1,MODERATE,70.0,0.07300947971891736
2021-08-13,1,MODERATE,70.0,-0.03814700916556424
2021-08-16,1,MODERATE,72.0,-0.02886919903458729
2021-08-17,1,MODERATE,72.0,0.002364966650012068
2021-08-18,1,MODERATE,73.0,0.0418858533323494
2021-08-19,1,MODERATE,70.0,0.05459790698385336
2021-08-20,1,MODERATE,70.0,0.0041861208450781895
2021-08-23,1,MODERATE,79.0,-0.03784489433094973
2021-08-24,1,MODERATE,79.0,0.025960121950429516
2021-08-25,1,MODERATE,73.0,-0.04210229745237526
2021-08-26,1,MODERATE,75.0,0.04409943030226682
2021-08-27,1,MODERATE,71.0,-0.0417000891442576
2021-08-30,1,MODERATE,73.0,0.002371071858731977
2021-08-31,1,MODERATE,73.0,0.03500565378801723
2021-09-01,1,MODERATE,71.0,0.009792724788171503
2021-09-02,1,MODERATE,74.0,0.014044128006187595
2021-09-03,1,MODERATE,74.0,-0.06640940489713842
2021-09-07,1,MODERATE,79.0,-0.015494793572990995
2021-09-08,1,MODERATE,47.0,0.0064883905339532255
2021-09-09,1,MODERATE,45.0,-0.03303518664446581
2021-09-10,1,MODERATE,46.0,0.0017621978864763577
2021-09-13,1,MODERATE,44.0,0.046272006777909214
2021-09-14,1,MODERATE,30.0,0.022754601314509015
2021-09-15,1,MODERATE,49.0,-0.008190739435938621
2021-09-16,1,MODERATE,53.0,-0.01085407970927843
2021-09-17,1,MODERATE,48.0,-0.09826240691849586
2021-09-20,1,MODERATE,50.0,-0.05148826786332683
2021-09-21,1,MODERATE,27.0,0.06839960199678297
2021-09-22,1,MODERATE,21.0,0.02985630902322467
2021-09-23,1,MODERATE,27.0,-0.04686219528987534
